booking_id,customer_id,status,check_in,check_out,no_of_rooms,hotel_id,amount,discount,date_of_booking
2279,62527,Stayed,15-03-2017,16-03-2017,1,73,2989,633,06-03-2017
2280,107041,Cancelled,16-03-2017,17-03-2017,1,73,2664,563,06-03-2017
2281,198621,Cancelled,18-03-2017,19-03-2017,1,422,4614,976,18-03-2017
2282,186697,Stayed,20-03-2017,24-03-2017,1,229,15595,3299,19-03-2017
2283,186697,No Show,17-03-2017,20-03-2017,1,229,11501,2433,16-03-2017
2284,198949,Stayed,08-03-2017,09-03-2017,1,229,4159,880,08-03-2017
2285,193867,Cancelled,07-03-2017,08-03-2017,1,229,4159,880,07-03-2017
2286,158427,Stayed,02-04-2017,07-04-2017,1,427,22809,5018,22-03-2017
2287,158427,Stayed,03-04-2017,07-04-2017,1,427,18195,4003,22-03-2017
2288,158427,Stayed,02-04-2017,05-04-2017,1,427,13841,3045,22-03-2017
2289,158427,Stayed,03-04-2017,05-04-2017,1,427,9097,2001,29-03-2017
2290,158427,Stayed,02-04-2017,05-04-2017,1,427,13322,3381,29-03-2017
2291,158427,Stayed,03-04-2017,04-04-2017,1,427,4614,1015,22-03-2017
2292,158427,Cancelled,02-04-2017,03-04-2017,2,427,8447,2144,29-03-2017
2293,106125,Cancelled,21-03-2017,22-03-2017,1,89,3120,792,21-03-2017
2294,142836,Cancelled,23-03-2017,24-03-2017,1,99,6174,1568,23-03-2017
2295,43107,Stayed,11-03-2017,12-03-2017,1,99,4419,935,11-03-2017
2296,55188,Stayed,01-04-2017,02-04-2017,1,357,3769,829,31-03-2017
2297,189377,Stayed,01-04-2017,02-04-2017,1,357,4549,963,27-03-2017
2298,195863,Cancelled,01-04-2017,02-04-2017,1,357,3769,798,31-03-2017
2299,139526,Stayed,16-03-2017,17-03-2017,1,357,3444,728,16-03-2017
2300,189288,Stayed,13-03-2017,14-03-2017,1,357,3249,688,13-03-2017
2301,189288,Stayed,11-03-2017,13-03-2017,1,357,7537,1595,11-03-2017
2302,168493,Cancelled,10-03-2017,11-03-2017,1,357,4549,963,10-03-2017
2303,10444,Stayed,08-03-2017,09-03-2017,1,357,3184,673,08-03-2017
2304,57736,Cancelled,10-03-2017,11-03-2017,1,357,5264,1594,08-03-2017
2305,57736,Cancelled,09-03-2017,10-03-2017,1,357,3964,1154,08-03-2017
2306,189223,Cancelled,08-03-2017,09-03-2017,1,357,3964,1007,08-03-2017
2307,54842,Cancelled,23-03-2017,27-03-2017,1,817,22417,5768,23-03-2017
2308,54842,Stayed,23-03-2017,27-03-2017,1,817,21897,5558,23-03-2017
2309,121464,Cancelled,16-04-2017,17-04-2017,1,301,3054,646,17-03-2017
2310,13982,Cancelled,30-03-2017,31-03-2017,1,301,2664,677,26-03-2017
2311,57210,Cancelled,23-03-2017,24-03-2017,1,301,3314,729,22-03-2017
2312,134413,Cancelled,21-03-2017,22-03-2017,1,301,3444,728,19-03-2017
2313,134413,Cancelled,23-03-2017,24-03-2017,1,301,2924,618,15-03-2017
2314,121464,Cancelled,13-03-2017,14-03-2017,1,301,3249,688,09-03-2017
2315,62390,Cancelled,16-03-2017,17-03-2017,1,301,2924,618,10-03-2017
2316,170106,Cancelled,20-03-2017,21-03-2017,1,301,2924,618,08-03-2017
2317,92557,Stayed,07-03-2017,08-03-2017,1,301,2924,644,07-03-2017
2318,171359,Stayed,24-03-2017,25-03-2017,1,301,3379,715,24-03-2017
2319,124286,Cancelled,04-03-2017,05-03-2017,1,301,3184,701,04-03-2017
2320,12354,Stayed,03-03-2017,04-03-2017,1,301,3184,673,03-03-2017
2321,95107,Cancelled,05-03-2017,06-03-2017,1,301,2664,677,05-03-2017
2322,145095,No Show,15-03-2017,17-03-2017,1,314,3812,0,15-03-2017
2323,134416,Stayed,10-03-2017,11-03-2017,1,314,1964,416,09-03-2017
2324,134416,Stayed,09-03-2017,10-03-2017,1,314,1906,404,07-03-2017
2325,73065,Stayed,02-03-2017,03-03-2017,1,314,2209,468,01-03-2017
2326,92056,No Show,15-03-2017,16-03-2017,1,314,1906,419,15-03-2017
2327,28245,Cancelled,23-05-2017,25-05-2017,2,296,14555,3202,25-03-2017
2328,139495,Stayed,16-04-2017,18-04-2017,1,421,5598,1232,30-03-2017
2329,139495,Cancelled,16-04-2017,18-04-2017,1,421,5598,1185,31-03-2017
2330,23899,Stayed,20-03-2017,21-03-2017,1,331,2274,481,20-03-2017
2331,63032,Stayed,12-03-2017,13-03-2017,2,331,5067,1114,12-03-2017
2332,96030,Cancelled,23-03-2017,24-03-2017,1,308,2599,550,13-03-2017
2333,189468,Stayed,27-03-2017,29-03-2017,1,93,4742,1003,21-03-2017
2334,62582,Cancelled,10-03-2017,12-03-2017,1,93,4937,1253,03-03-2017
2335,35093,Cancelled,09-03-2017,12-03-2017,1,93,7344,1616,07-03-2017
2336,2827,Stayed,26-03-2017,28-03-2017,1,286,5197,1100,07-03-2017
2337,91545,Cancelled,21-03-2017,24-03-2017,1,286,7796,1649,01-03-2017
2338,168493,Cancelled,09-03-2017,10-03-2017,1,683,5199,1100,09-03-2017
2339,92416,Stayed,04-03-2017,05-03-2017,1,683,4224,893,04-03-2017
2340,136094,Cancelled,27-03-2017,28-03-2017,1,716,3509,772,26-03-2017
2341,182418,Cancelled,22-03-2017,23-03-2017,1,135,2274,481,19-03-2017
2342,67743,Cancelled,04-03-2017,05-03-2017,1,135,2729,578,03-03-2017
2343,14942,Cancelled,03-04-2017,07-04-2017,1,135,10395,2199,22-03-2017
2344,27905,Stayed,02-03-2017,03-03-2017,1,146,3986,844,01-03-2017
2345,16238,Stayed,13-03-2017,14-03-2017,2,398,5197,1100,13-03-2017
2346,163907,Cancelled,14-03-2017,15-03-2017,1,398,4419,935,06-03-2017
2347,51009,Stayed,03-04-2017,05-04-2017,1,25,5837,1235,28-03-2017
2348,115430,Stayed,27-03-2017,28-03-2017,1,25,2891,612,27-03-2017
2349,51367,Stayed,23-03-2017,24-03-2017,1,25,2802,712,23-03-2017
2350,12377,Stayed,16-03-2017,18-03-2017,1,25,6042,1278,13-03-2017
2351,1775,Stayed,20-03-2017,21-03-2017,1,25,2790,591,20-03-2017
2352,147059,Cancelled,28-03-2017,29-03-2017,1,49,2404,529,28-03-2017
2353,133863,Stayed,17-03-2017,18-03-2017,1,415,4159,880,17-03-2017
2354,133863,No Show,17-03-2017,18-03-2017,1,394,4549,963,17-03-2017
2355,99420,Stayed,30-03-2017,31-03-2017,1,366,1794,380,30-03-2017
2356,46975,Stayed,29-03-2017,30-03-2017,1,366,2106,446,29-03-2017
2357,63511,Stayed,26-03-2017,27-03-2017,1,366,1912,405,26-03-2017
2358,125282,Stayed,17-03-2017,18-03-2017,1,366,1743,369,17-03-2017
2359,15447,Stayed,02-03-2017,03-03-2017,1,366,2092,460,02-03-2017
2360,15447,Stayed,01-03-2017,02-03-2017,2,366,4077,897,01-03-2017
2361,129675,Cancelled,14-03-2017,15-03-2017,1,91,2404,508,09-03-2017
2362,129595,Cancelled,01-04-2017,05-04-2017,1,370,8934,1890,28-03-2017
2363,129595,Cancelled,01-04-2017,05-04-2017,1,370,9168,1939,13-03-2017
2364,129595,Cancelled,01-04-2017,03-04-2017,1,370,4321,914,19-03-2017
2365,177699,Cancelled,20-03-2017,21-03-2017,1,370,2081,528,18-03-2017
2366,21954,Cancelled,18-03-2017,19-03-2017,1,370,1993,506,18-03-2017
2367,139495,Cancelled,17-03-2017,19-03-2017,1,370,5379,1184,12-03-2017
2368,33558,Stayed,31-03-2017,01-04-2017,1,960,1560,343,30-03-2017
2369,129595,Cancelled,01-04-2017,05-04-2017,1,960,8528,1804,28-03-2017
2370,111950,Cancelled,24-03-2017,25-03-2017,1,960,2197,465,23-03-2017
2371,27492,Cancelled,21-03-2017,22-03-2017,1,960,1794,395,20-03-2017
2372,12485,Stayed,07-03-2017,08-03-2017,2,348,4677,990,07-03-2017
2373,103992,Stayed,28-03-2017,29-03-2017,1,579,1819,462,26-03-2017
2374,94128,Stayed,09-03-2017,10-03-2017,1,579,1819,385,07-03-2017
2375,60375,Stayed,08-03-2017,09-03-2017,1,380,2469,523,08-03-2017
2376,113593,Cancelled,19-03-2017,20-03-2017,1,130,1819,385,19-03-2017
2377,96349,Stayed,19-03-2017,20-03-2017,1,130,1559,330,15-03-2017
2378,129675,Stayed,30-03-2017,01-04-2017,1,187,8252,1746,27-03-2017
2379,27492,No Show,23-03-2017,24-03-2017,1,187,3119,660,23-03-2017
2380,6963,Cancelled,22-03-2017,23-03-2017,1,187,3509,891,22-03-2017
2381,142058,Stayed,08-03-2017,10-03-2017,1,187,7017,1543,05-03-2017
2382,107937,Cancelled,28-03-2017,29-03-2017,1,298,2404,611,27-03-2017
2383,44138,Cancelled,19-03-2017,20-03-2017,1,391,2209,561,19-03-2017
2384,76528,Cancelled,14-03-2017,15-03-2017,1,270,2794,710,14-03-2017
2385,55529,Stayed,09-03-2017,12-03-2017,1,270,11630,2461,09-03-2017
2386,42484,Stayed,23-03-2017,24-03-2017,1,62,1949,429,23-03-2017
2387,13091,Stayed,10-03-2017,11-03-2017,1,62,1559,330,10-03-2017
2388,59358,Cancelled,08-03-2017,09-03-2017,1,62,1949,429,08-03-2017
2389,32718,No Show,05-03-2017,06-03-2017,1,62,1689,358,05-03-2017
2390,106977,Cancelled,04-03-2017,05-03-2017,1,62,2469,523,03-03-2017
2391,123989,Stayed,06-03-2017,07-03-2017,1,62,2144,472,06-03-2017
2392,161884,Stayed,03-03-2017,04-03-2017,2,551,8707,1843,03-03-2017
2393,161884,Stayed,03-03-2017,04-03-2017,2,551,9422,1993,03-03-2017
2394,63053,Cancelled,24-03-2017,31-03-2017,1,548,21631,4576,23-03-2017
2395,33092,Stayed,12-03-2017,13-03-2017,1,233,2729,578,12-03-2017
2396,162144,Stayed,10-03-2017,11-03-2017,1,233,2924,644,10-03-2017
2397,162144,Stayed,04-03-2017,05-03-2017,1,233,3054,646,04-03-2017
2398,39047,Stayed,20-03-2017,21-03-2017,1,233,3379,715,20-03-2017
2399,73873,Cancelled,26-03-2017,29-03-2017,2,701,19492,4124,03-03-2017
2400,19246,Stayed,14-03-2017,25-03-2017,1,378,45360,11515,07-03-2017
2401,106487,Cancelled,04-03-2017,05-03-2017,1,378,3899,825,04-03-2017
2402,39047,Cancelled,20-03-2017,21-03-2017,1,562,2989,633,20-03-2017
2403,77061,Stayed,12-04-2017,13-04-2017,1,74,2859,605,24-03-2017
2404,22534,Cancelled,31-03-2017,02-04-2017,2,74,8575,1814,31-03-2017
2405,25479,Cancelled,01-04-2017,04-04-2017,1,74,7796,1649,30-03-2017
2406,13846,Cancelled,05-03-2017,06-03-2017,1,74,2729,578,04-03-2017
2407,193175,Stayed,01-03-2017,03-03-2017,1,74,4547,963,01-03-2017
2408,60327,Cancelled,27-03-2017,28-03-2017,1,74,2209,468,27-03-2017
2409,36923,Stayed,25-03-2017,26-03-2017,1,74,3509,743,24-03-2017
2410,172100,Stayed,10-03-2017,11-03-2017,1,116,1819,385,06-03-2017
2411,118827,Stayed,05-03-2017,06-03-2017,1,116,1624,343,05-03-2017
2412,172100,Cancelled,15-03-2017,16-03-2017,1,116,2144,453,02-03-2017
2413,118827,No Show,02-03-2017,03-03-2017,1,116,1884,398,02-03-2017
2414,118827,Cancelled,03-03-2017,04-03-2017,1,116,1754,371,02-03-2017
2415,100935,Stayed,05-03-2017,06-03-2017,1,178,2209,486,05-03-2017
2416,94477,Stayed,31-03-2017,01-04-2017,1,263,1819,385,31-03-2017
2417,160722,Stayed,29-03-2017,30-03-2017,1,263,1494,316,29-03-2017
2418,190208,Cancelled,22-03-2017,23-03-2017,1,21,1884,398,22-03-2017
2419,63907,Stayed,04-03-2017,05-03-2017,1,21,2794,591,03-03-2017
2420,122076,Stayed,20-03-2017,21-03-2017,1,29,1494,316,20-03-2017
2421,163241,Cancelled,20-03-2017,21-03-2017,1,29,2404,508,18-03-2017
2422,179042,No Show,15-03-2017,16-03-2017,1,29,1884,398,15-03-2017
2423,9858,Cancelled,14-03-2017,15-03-2017,1,29,1494,316,14-03-2017
2424,116003,Stayed,11-03-2017,12-03-2017,1,3,2469,523,11-03-2017
2425,11800,Cancelled,05-03-2017,06-03-2017,1,3,1949,413,05-03-2017
2426,9858,Stayed,29-03-2017,03-04-2017,1,33,7209,1525,29-03-2017
2427,39801,Cancelled,02-04-2017,03-04-2017,1,33,1884,398,31-03-2017
2428,19536,Stayed,31-03-2017,01-04-2017,1,33,1786,378,30-03-2017
2429,75155,Stayed,28-03-2017,29-03-2017,1,33,1494,316,27-03-2017
2430,88424,Stayed,28-03-2017,29-03-2017,1,33,1364,288,28-03-2017
2431,70262,Stayed,27-03-2017,28-03-2017,1,33,1169,248,27-03-2017
2432,162890,Cancelled,25-03-2017,26-03-2017,1,33,2469,523,22-03-2017
2433,59752,Stayed,24-03-2017,25-03-2017,1,33,1689,358,24-03-2017
2434,19536,Stayed,24-03-2017,25-03-2017,1,33,2274,481,22-03-2017
2435,29269,Stayed,22-03-2017,23-03-2017,1,33,1364,288,22-03-2017
2436,163241,Stayed,22-03-2017,23-03-2017,1,33,1884,398,22-03-2017
2437,163241,Cancelled,22-03-2017,23-03-2017,1,33,2274,481,21-03-2017
2438,188432,No Show,19-03-2017,20-03-2017,1,33,2274,481,18-03-2017
2439,14601,Cancelled,18-03-2017,19-03-2017,1,33,2274,481,17-03-2017
2440,85376,Stayed,16-03-2017,17-03-2017,1,33,1689,358,16-03-2017
2441,9133,Stayed,11-03-2017,12-03-2017,1,33,2014,426,02-03-2017
2442,139191,No Show,11-03-2017,12-03-2017,1,33,2014,426,08-03-2017
2443,21418,Cancelled,11-03-2017,12-03-2017,1,33,1949,413,11-03-2017
2444,7731,Cancelled,11-03-2017,12-03-2017,1,33,2209,468,10-03-2017
2445,190208,Stayed,10-03-2017,11-03-2017,1,33,1949,413,10-03-2017
2446,162890,Cancelled,11-03-2017,12-03-2017,1,33,2014,426,07-03-2017
2447,5049,Stayed,04-03-2017,05-03-2017,1,33,2014,426,04-03-2017
2448,7731,Stayed,03-03-2017,04-03-2017,1,33,1884,398,03-03-2017
2449,61311,Stayed,05-03-2017,06-03-2017,1,33,1884,398,05-03-2017
2450,88880,Cancelled,04-03-2017,05-03-2017,1,33,2404,508,04-03-2017
2451,188432,Stayed,04-03-2017,05-03-2017,1,33,2014,426,03-03-2017
2452,13951,Stayed,03-03-2017,04-03-2017,1,33,1884,398,03-03-2017
2453,186767,Stayed,02-03-2017,03-03-2017,1,33,1949,413,02-03-2017
2454,51037,Stayed,02-03-2017,03-03-2017,1,33,1429,303,01-03-2017
2455,109230,Cancelled,03-03-2017,04-03-2017,1,33,2014,426,01-03-2017
2456,188432,Cancelled,13-03-2017,14-03-2017,1,33,1949,413,12-03-2017
2457,139383,Stayed,10-03-2017,11-03-2017,1,33,1949,413,10-03-2017
2458,75174,Stayed,31-03-2017,01-04-2017,1,305,1299,275,31-03-2017
2459,10629,Stayed,28-03-2017,29-03-2017,1,305,1039,220,28-03-2017
2460,36923,No Show,25-03-2017,26-03-2017,1,305,2664,563,24-03-2017
2461,155152,Stayed,18-03-2017,19-03-2017,1,305,2274,481,18-03-2017
2462,85376,Stayed,18-03-2017,19-03-2017,1,305,1754,371,18-03-2017
2463,85376,Cancelled,18-03-2017,19-03-2017,1,305,1559,330,18-03-2017
2464,122482,Cancelled,30-03-2017,31-03-2017,1,37,1689,358,30-03-2017
2465,4595,No Show,15-03-2017,16-03-2017,1,37,2209,468,04-03-2017
2466,9634,Cancelled,16-03-2017,17-03-2017,1,37,2209,468,14-03-2017
2467,127299,Stayed,12-03-2017,13-03-2017,1,37,2599,572,12-03-2017
2468,13959,Stayed,29-03-2017,30-03-2017,1,449,2192,464,28-03-2017
2469,108360,Cancelled,24-03-2017,25-03-2017,1,449,2430,514,20-03-2017
2470,104479,Cancelled,21-03-2017,22-03-2017,1,449,2313,490,21-03-2017
2471,8704,Stayed,15-03-2017,20-03-2017,1,449,9744,2061,15-03-2017
2472,149975,Cancelled,17-03-2017,18-03-2017,1,449,2192,464,16-03-2017
2473,36632,Stayed,08-03-2017,10-03-2017,1,449,3812,806,07-03-2017
2474,8704,Stayed,06-03-2017,07-03-2017,1,449,1906,404,06-03-2017
2475,8704,Stayed,13-03-2017,15-03-2017,1,449,3812,806,12-03-2017
2476,8704,Stayed,12-03-2017,15-03-2017,1,449,5717,1210,12-03-2017
2477,8704,Stayed,07-03-2017,12-03-2017,1,449,10329,2185,07-03-2017
2478,2261,Stayed,27-03-2017,28-03-2017,1,13,2014,512,25-03-2017
2479,197733,Stayed,26-03-2017,27-03-2017,1,13,2404,508,26-03-2017
2480,198706,Cancelled,25-03-2017,26-03-2017,1,13,2274,481,22-03-2017
2481,12485,Stayed,19-03-2017,20-03-2017,2,13,3377,715,19-03-2017
2482,3424,Stayed,14-03-2017,15-03-2017,1,13,1819,385,14-03-2017
2483,165031,Stayed,10-03-2017,11-03-2017,1,13,1949,413,10-03-2017
2484,58429,Cancelled,09-03-2017,10-03-2017,1,13,1624,343,09-03-2017
2485,142628,Stayed,05-03-2017,06-03-2017,1,13,1559,330,05-03-2017
2486,197733,Cancelled,05-03-2017,06-03-2017,1,13,1884,398,04-03-2017
2487,165031,Cancelled,04-03-2017,05-03-2017,1,13,2014,426,02-03-2017
2488,10362,Stayed,03-03-2017,04-03-2017,1,13,1754,371,03-03-2017
2489,10362,Stayed,02-03-2017,03-03-2017,1,13,1884,398,02-03-2017
2490,10362,Stayed,01-03-2017,02-03-2017,1,13,1624,343,01-03-2017
2491,41471,Stayed,01-03-2017,02-03-2017,1,13,2339,495,01-03-2017
2492,179789,Stayed,31-03-2017,01-04-2017,1,207,1429,303,31-03-2017
2493,18465,Stayed,26-03-2017,27-03-2017,1,207,2469,523,26-03-2017
2494,69202,Stayed,25-03-2017,26-03-2017,1,207,2534,536,25-03-2017
2495,6006,Cancelled,11-03-2017,12-03-2017,1,207,1884,398,10-03-2017
2496,6268,Stayed,10-03-2017,11-03-2017,1,207,1949,429,06-03-2017
2497,139421,Cancelled,08-03-2017,09-03-2017,1,207,1494,316,08-03-2017
2498,65068,Stayed,07-03-2017,08-03-2017,1,207,1624,343,07-03-2017
2499,7970,Stayed,07-03-2017,08-03-2017,1,207,1624,343,07-03-2017
2500,86258,Stayed,05-03-2017,06-03-2017,1,207,1754,386,03-03-2017
2501,159558,No Show,03-03-2017,06-03-2017,1,207,5585,1229,03-03-2017
2502,5868,Stayed,03-03-2017,04-03-2017,1,207,1819,385,01-03-2017
2503,152174,Cancelled,03-04-2017,06-04-2017,1,629,5195,1099,27-03-2017
2504,29704,Stayed,29-03-2017,30-03-2017,1,629,1754,371,29-03-2017
2505,187982,Stayed,27-03-2017,28-03-2017,1,629,1624,358,26-03-2017
2506,55794,Cancelled,27-03-2017,28-03-2017,1,629,1364,288,26-03-2017
2507,109230,Stayed,23-03-2017,24-03-2017,1,629,1494,316,22-03-2017
2508,87679,Stayed,16-03-2017,17-03-2017,1,629,1559,330,15-03-2017
2509,11665,Cancelled,05-03-2017,06-03-2017,1,629,1884,398,04-03-2017
2510,143053,Stayed,04-03-2017,05-03-2017,1,629,2079,458,04-03-2017
2511,151754,Cancelled,11-03-2017,12-03-2017,2,440,5067,1073,11-03-2017
2512,22963,Cancelled,06-03-2017,07-03-2017,1,440,2339,495,05-03-2017
2513,22963,Stayed,01-03-2017,02-03-2017,1,440,2404,508,01-03-2017
2514,134836,Cancelled,11-03-2017,12-03-2017,1,16,2599,550,06-03-2017
2515,58429,Cancelled,19-04-2017,27-04-2017,1,955,17150,3628,19-03-2017
2516,119112,Cancelled,02-04-2017,03-04-2017,1,955,2053,435,30-03-2017
2517,29269,Stayed,29-03-2017,30-03-2017,1,955,1594,338,29-03-2017
2518,6636,Stayed,26-03-2017,27-03-2017,1,955,1704,361,24-03-2017
2519,2577,Stayed,26-03-2017,27-03-2017,1,955,2101,444,25-03-2017
2520,97561,Cancelled,24-03-2017,25-03-2017,1,955,1661,365,24-03-2017
2521,110256,Stayed,23-03-2017,24-03-2017,1,955,1781,377,23-03-2017
2522,86555,Stayed,23-03-2017,24-03-2017,1,955,1885,399,23-03-2017
2523,153485,Stayed,22-03-2017,23-03-2017,1,955,1749,385,20-03-2017
2524,153485,Cancelled,23-03-2017,24-03-2017,1,955,2049,451,20-03-2017
2525,153758,Stayed,21-03-2017,22-03-2017,1,955,1594,338,21-03-2017
2526,85431,No Show,18-03-2017,19-03-2017,1,955,2171,460,13-03-2017
2527,54699,Cancelled,17-03-2017,18-03-2017,1,955,1715,377,16-03-2017
2528,110256,Stayed,13-03-2017,14-03-2017,1,955,1594,338,13-03-2017
2529,8864,Stayed,11-03-2017,12-03-2017,1,955,1676,354,11-03-2017
2530,3176,Stayed,09-03-2017,10-03-2017,2,955,3188,702,09-03-2017
2531,41627,Stayed,08-03-2017,09-03-2017,1,955,2306,488,07-03-2017
2532,13091,Cancelled,07-03-2017,08-03-2017,1,955,1537,326,07-03-2017
2533,132693,Cancelled,21-03-2017,22-03-2017,1,955,1741,369,21-03-2017
2534,220,Stayed,02-03-2017,03-03-2017,1,955,1949,413,02-03-2017
2535,183580,Cancelled,28-03-2017,29-03-2017,1,515,2014,512,28-03-2017
2536,25162,Cancelled,25-03-2017,26-03-2017,1,515,3509,743,24-03-2017
2537,56905,Stayed,21-03-2017,23-03-2017,1,515,4417,935,21-03-2017
2538,33493,Stayed,18-03-2017,19-03-2017,1,515,2664,563,18-03-2017
2539,23503,Stayed,14-03-2017,15-03-2017,1,515,2469,523,13-03-2017
2540,23503,Cancelled,13-03-2017,14-03-2017,1,515,2274,481,13-03-2017
2541,33493,No Show,03-03-2017,04-03-2017,1,523,2599,550,03-03-2017
2542,25797,Cancelled,31-03-2017,01-04-2017,2,523,4677,1029,31-03-2017
2543,14601,Stayed,18-03-2017,19-03-2017,1,513,2469,523,18-03-2017
2544,56905,Stayed,17-03-2017,18-03-2017,1,513,2274,481,17-03-2017
2545,56905,Stayed,16-03-2017,17-03-2017,1,513,2274,481,16-03-2017
2546,56905,Stayed,15-03-2017,16-03-2017,1,513,2014,426,15-03-2017
2547,147278,Stayed,14-03-2017,15-03-2017,1,513,2469,523,11-03-2017
2548,173979,Stayed,31-03-2017,01-04-2017,1,181,1656,351,30-03-2017
2549,147059,Stayed,23-03-2017,24-03-2017,2,181,3377,715,23-03-2017
2550,140525,Cancelled,11-03-2017,12-03-2017,1,181,1754,386,11-03-2017
2551,173979,Stayed,10-03-2017,12-03-2017,1,181,3377,715,06-03-2017
2552,121788,Cancelled,19-03-2017,20-03-2017,1,399,2664,563,18-03-2017
2553,108360,Cancelled,04-03-2017,05-03-2017,1,399,2404,508,01-03-2017
2554,171784,Stayed,11-03-2017,12-03-2017,1,848,2014,426,11-03-2017
2555,108360,Stayed,04-03-2017,05-03-2017,1,848,2599,550,03-03-2017
2556,57736,Cancelled,01-04-2017,05-04-2017,1,848,11092,2440,25-03-2017
2557,20992,Stayed,26-03-2017,27-03-2017,1,131,2079,440,26-03-2017
2558,123857,Stayed,25-03-2017,26-03-2017,1,131,2794,591,25-03-2017
2559,48070,Stayed,14-03-2017,15-03-2017,1,131,2729,578,13-03-2017
2560,8353,Stayed,01-04-2017,02-04-2017,1,466,1594,338,22-03-2017
2561,8353,Cancelled,01-04-2017,02-04-2017,1,466,1594,338,22-03-2017
2562,195442,Stayed,28-03-2017,29-03-2017,1,466,1495,317,28-03-2017
2563,14876,Stayed,21-03-2017,22-03-2017,2,466,2590,570,21-03-2017
2564,30578,No Show,18-03-2017,19-03-2017,1,466,1868,474,18-03-2017
2565,143053,Cancelled,18-03-2017,19-03-2017,1,466,1868,411,18-03-2017
2566,122529,Stayed,04-04-2017,07-04-2017,1,653,7796,1979,22-03-2017
2567,74860,Cancelled,02-04-2017,03-04-2017,1,653,2404,508,29-03-2017
2568,145744,Stayed,31-03-2017,01-04-2017,1,653,1884,398,31-03-2017
2569,166113,Stayed,26-03-2017,27-03-2017,1,653,1819,385,26-03-2017
2570,145744,Stayed,23-03-2017,24-03-2017,1,653,2339,495,22-03-2017
2571,178405,Stayed,22-03-2017,23-03-2017,1,653,2339,495,14-03-2017
2572,56894,Stayed,21-03-2017,22-03-2017,1,653,2144,453,21-03-2017
2573,191728,Stayed,20-03-2017,21-03-2017,1,653,2339,495,20-03-2017
2574,74860,Stayed,14-03-2017,20-03-2017,1,653,14290,3023,09-03-2017
2575,195924,Cancelled,18-03-2017,19-03-2017,1,653,2794,591,17-03-2017
2576,56894,Stayed,15-03-2017,16-03-2017,1,653,1884,398,15-03-2017
2577,195924,Stayed,11-03-2017,12-03-2017,1,653,2339,495,10-03-2017
2578,145744,Stayed,08-03-2017,09-03-2017,1,653,2209,468,07-03-2017
2579,96563,Stayed,05-03-2017,06-03-2017,1,653,2339,495,05-03-2017
2580,2133,Stayed,04-03-2017,05-03-2017,1,653,2014,426,04-03-2017
2581,74860,Cancelled,10-03-2017,17-03-2017,1,653,17281,3655,09-03-2017
2582,88692,Cancelled,07-04-2017,09-04-2017,5,346,29887,6575,22-03-2017
2583,3207,Stayed,24-03-2017,25-03-2017,1,346,2144,472,24-03-2017
2584,3398,Stayed,22-03-2017,24-03-2017,1,346,5067,1073,21-03-2017
2585,3207,Stayed,23-03-2017,24-03-2017,1,346,2079,440,23-03-2017
2586,15445,Stayed,21-03-2017,22-03-2017,1,346,1754,371,21-03-2017
2587,3207,Stayed,19-03-2017,20-03-2017,1,346,1949,413,19-03-2017
2588,42741,Stayed,18-03-2017,19-03-2017,1,346,2729,578,18-03-2017
2589,106973,Cancelled,19-03-2017,20-03-2017,1,346,2729,601,18-03-2017
2590,108140,Cancelled,13-03-2017,14-03-2017,1,346,2209,561,12-03-2017
2591,150771,Stayed,11-03-2017,12-03-2017,1,346,2339,495,10-03-2017
2592,3207,Stayed,10-03-2017,11-03-2017,1,346,2014,426,10-03-2017
2593,190827,Cancelled,10-03-2017,11-03-2017,1,346,1624,358,10-03-2017
2594,3207,Stayed,09-03-2017,10-03-2017,1,346,2274,481,09-03-2017
2595,192035,Stayed,06-03-2017,07-03-2017,1,346,2274,481,04-03-2017
2596,3398,Cancelled,17-03-2017,18-03-2017,1,346,1949,413,05-03-2017
2597,31136,Stayed,30-03-2017,31-03-2017,1,176,1594,338,30-03-2017
2598,13091,Stayed,28-03-2017,29-03-2017,1,176,1473,311,28-03-2017
2599,13091,Stayed,27-03-2017,28-03-2017,1,176,2300,486,26-03-2017
2600,4121,No Show,26-03-2017,27-03-2017,1,176,2314,490,26-03-2017
2601,13091,Stayed,26-03-2017,27-03-2017,1,176,2245,475,26-03-2017
2602,116920,Stayed,22-03-2017,23-03-2017,1,176,2179,461,21-03-2017
2603,2831,Stayed,17-03-2017,18-03-2017,1,176,2236,473,16-03-2017
2604,11199,Stayed,23-03-2017,24-03-2017,1,176,2083,459,22-03-2017
2605,19363,Stayed,25-03-2017,26-03-2017,1,517,2599,550,21-03-2017
2606,45644,Stayed,14-03-2017,17-03-2017,1,50,6626,1401,14-03-2017
2607,20133,Stayed,14-03-2017,15-03-2017,1,50,2339,515,13-03-2017
2608,25479,Stayed,11-03-2017,12-03-2017,1,50,2664,563,11-03-2017
2609,25479,Cancelled,04-03-2017,05-03-2017,1,50,3054,646,04-03-2017
2610,45644,Stayed,02-03-2017,03-03-2017,1,50,2534,536,02-03-2017
2611,40981,Stayed,05-03-2017,06-03-2017,1,578,3119,660,05-03-2017
2612,193630,Cancelled,25-03-2017,26-03-2017,1,241,2079,440,02-03-2017
2613,85412,Stayed,31-03-2017,01-04-2017,1,239,1888,399,31-03-2017
2614,6284,Stayed,31-03-2017,01-04-2017,1,239,1888,399,30-03-2017
